mhy_id,name,getting,introduction,using,icon,label
4361,烈日威权的旧日,【有顶塔（周三/六/日）】炼武秘境：引业Ⅳ合成获得,古旧的石碑记录，王的威权化作七道烈光或七座柱梁;王的慈悲平均地赐予每一个人手中，没有人受到忽视，亦没有人心怀不满。那是一个被遗忘的黄金时代，彼时花的女王已谢落尘沙，草木的主人也决定离去。但只有黄沙的子嗣选择与他们的神衹同在，即使灾祸的阴影渐行渐近，他们所信赖的威权依旧如琥珀与黄金那般闪耀着不灭的光芒。但灾祸终究还是降临了，黄金的虫印也被葬在了神殿与宫阙深处、曾雕着鹫兽与牛头的破碎柱基之下。,合成武器突破素材时，有25%概率返还部分合成材料。合成武器突破素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/26b905c578907b9b13add0d186e2c1ad_6102952905987485129.png,material
4362,谧林涓露的铜符,【有顶塔（周一/四/日）】炼武秘境：云垢Ⅰ/Ⅱ/Ⅲ/Ⅳ,神符仿照林间清露的形状雕成，象征着智慧的涓滴在凡人的心智中渗流。,【炼金】谧林涓露的铁符,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/cd71817bc166af9dd7ae931312b0e40f_3199057447509321710.png,material
4363,谧林涓露的铁符,【有顶塔（周一/四/日）】炼武秘境：云垢Ⅱ/Ⅲ/Ⅳ合成获得,草木的主人为之欢欣，纵使火与金属会伤害她，但亦会使凡人强大。,【炼金】谧林涓露的银符。合成武器突破素材时，有25%概率返还部分合成材料。合成武器突破素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/3d95e25ac9c0e6aeecec0d02225ba7b9_493507874032916116.png,material
4364,谧林涓露的银符,【有顶塔（周一/四/日）】炼武秘境：云垢Ⅲ/Ⅳ合成获得,当他俯首与草木的主人缔结友谊，信物便是闪烁着似水光泽的宝石与月光似的白银。作为友谊的珍贵交换，草木的主人承诺为迷宫之王保守秘密，保护雨林绮丽的梦想。尽管后来，一切秘密与梦构成的华美宫阙都在遗忘的深黑烈焰之下烟消云散，又融入厚重土壤，化作了新生雨林的养料。,【炼金】谧林涓露的金符。合成武器突破素材时，有25%概率返还部分合成材料。合成武器突破素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/25/183046623/c4e43412bd3d9f506d3b172a4cde66fe_2519346921801336174.png,material
4365,谧林涓露的金符,【有顶塔（周一/四/日）】炼武秘境：云垢Ⅳ合成获得,「智慧」的本质并不在于掌控一切思维，谋取一切利益，而在于其能够令平凡的生命最终也获得超越桎梏的自由。尽管密林中不再回荡着摄人心魄的虎啸，坚强的卫士也退隐孩童的梦中...在秘密的黄金封印都被揭开，所有的梦想在月光下如琥珀闪闪发亮的那一夜，或许她与她所深爱的凡人们将会赢得真正的自由。,合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/55416fff3427034075a4201d4fb4abbe_682407200285386977.png,material
4366,「笃行」的教导,【昏识塔(周三/六/日)】精通秘境：律藏I/Ⅱ/Ⅲ/Ⅳ,笃行源于明晰的真性。不懈求索的实践，正是一切智慧最终显现的必经之途。不拘善行，明思与雅言亦无土壤。,【炼金】「笃行」的指引,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/5c1fc6ed5a83a51166112ed8908ecf42_802260303951190056.png,material
4367,「笃行」的指引,【昏识塔(周三/六/日)】精通秘境：律藏Ⅱ/Ⅲ/Ⅳ炼金合成,笃行印证直率的言说。所思所行皆是为善，仍不可称之为智慧。智慧孕育于行动之中，为正直的言语篆下封印。,【炼金】「笃行」的哲学（草）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/753d42a2f597fe6faa89407a5c5d3cf4_482494251532854111.png,material
4368,「笃行」的哲学,【昏识塔(周三/六/日)】精通秘境：律藏Ⅳ炼金合成,笃行促生智慧的果实。行为实证行为本身的意义，行、言、思的联结一体，是令贤智之人得见完美的唯一通途。,（草）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/1b711ad34080e0d1bccc4b06ff167289_8900037121081736299.png,material
4369,「巧思」的教导,【昏识塔(周二/五/日)】精通秘境：妙语Ⅰ/Ⅱ/Ⅲ/Ⅳ,巧思生自良善的意旨。所谓「毒树不结善果」，良善坚定的意念才能孕育巧妙周到的思谋，方不玷污智慧之名。,【炼金】「巧思」的指引,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/66406899e204a3b1ff138b871a0b3209_5089618186759650163.png,material
4370,「巧思」的指引,【昏识塔(周二/五/日)】精通秘境：妙语Ⅱ/Ⅲ/Ⅳ炼金合成,巧思引导正直的言语。巧妙而周密的向善思索，令出口之言不偏离福祉之正道；怠慢与歹意则令言行卑劣不堪。,【炼金】「巧思」的哲学（草）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/b78a44a7a7b2fa7726d3c52ab3b069e7_4981115585846116786.png,material
4371,「巧思」的哲学,【昏识塔(周二/五/日)】精通秘境：妙语Ⅱ/Ⅲ/Ⅳ炼金合成,巧思成于谐和的品行。行为赋予思想完美形态，思、言、行的彼此印证，是令智慧之树绽放出花朵的忠实基干。,合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/ad09c0f8b089b2e7b8c54abe4aa149db_3983505189235785710.png,material
4372,「诤言」的教导,【昏识塔(周一/周四/周日)】精通秘境：圆镜Ⅰ/Ⅱ/Ⅲ/Ⅳ,诤言出于纯净的心智。唯有清醒纯善的言语，方能表达深秘的智慧，令睿智之种突破傲慢的壅阻，生根繁茂。,【炼金】「诤言」的指引（草）,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/b16135f7d9c143c81c9e02a55db9b080_2864594572475901988.png,material
4373,「诤言」的指引,【昏识塔(周一/四/日)】精通秘境：圆镜Ⅱ/Ⅲ/Ⅳ合成获得,诤言相伴巧妙的思虑。多思多虑方能出言谦逊明晰，令智者折服，使愚者醒悟，让智慧如川流一般畅通不息。,【炼金】「诤言」的哲学（草）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/70fbb514ac2fa545787ace4b522d932f_2873774875138622906.png,material
4374,「诤言」的哲学,【昏识塔(周一/四/日)】精通秘境：圆镜Ⅳ合成获得,诤言终于至善的操行。行为赋予言语真实含义，言、思、行的协同一致，是令智慧之树结出善果的丰厚养分。,（草）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/4820086/d62bd81605203d46b57ad7bc71357f1e_8614656753128774889.png,material
4411,茁壮菌核,【60级以上】活化状态下蕈兽掉落【60级以上】枯焦状态下蕈兽掉落合成获得,一般认为，蕈兽之所以演化出移动能力，是为了将孢子散布在更为广泛的天地中。曾有诗人称，在蕈兽共同的梦中，孢子覆盖了山岳与海洋，世界无比宁静。蕈兽演化成游鱼、走兽、飞禽、人与神，仰赖雨水、土地与回归土地的同伴而生。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/25e34cbdf7017a0a13c3103693e56ae5_1142198406253285972.png,material
4412,休眠菌核,【40级以上】活化状态下蕈兽掉落【40级以上】枯焦状态下蕈兽掉落合成获得,生论派的学者们曾对蕈兽究竟属于植物还是动物展开过旷日持久的论战。最后两派达成和解，将蕈兽单列在动植物之外，并不再讨论。,【炼金】茁壮菌核合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/9e61f0ee0764c8dacb1a3cb40fede8dd_7456274649153115598.png,material
4413,失活菌核,活化状态下蕈兽掉落掉落枯焦状态下蕈兽掉落掉落,手感很好，适合用来解压，但容易造成蕈兽大量孳生，所以不宜商用。,【炼金】休眠菌核,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/5cd4c1153e8f49402b4f6f58b8fe6be8_7085963908827716190.png,material
4414,混沌容器,遗迹龙兽掉落,遗迹龙兽可以吸收外界的元素能量，并储存在「颈部」的构件中。,【炼金】混沌模块,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/0abf78b5887337862335abbcf70f8eb8_3632876129366587473.png,material
4415,混沌模块,40级以上遗迹龙兽掉落合成获得,「龙」是最为原始、古老的顶级元素受肉之形态，直到它们被击溃、被征服，抑或是被同化。,【炼金】混沌锚栓合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/c773be47d1efc98e0e11328b4560961a_1857919077445410256.png,material
4416,混沌锚栓,60级以上遗迹龙兽掉落合成获得,已经失落的古国之中，曾有一派人醉心于拟生之原理。无论是无相的纯粹秩序元素，或是龙的亘古原始力量，都应当加以拟造、改良，最终达成超越。如此便能以更为优越的无垢之身，取代终将朽败、终将破碎的秩序。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/ab4f67b027363652bac0491140222860_7620607810860447252.png,material
4417,褪色红绸,镀金旅团掉落星尘兑换,镀金旅团当中常有人以织物遮蔽双眼，而这种举动的肇始早已失落在时之沙海中。,【炼金】镶边红绸,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/cbfa672dd32a29571e09612c948f0ad7_3091609313473373425.png,material
4418,镶边红绸,【40级以上】镀金旅团掉落星尘兑换合成获得,老练的战士上能够从对手眼神中的破绽，找到先机。镀金旅团早已失去了可效忠的主，能够相信的只有自己。据说，他们坚信万物皆会背叛，连自己的双眼也不例外。,【炼金】织金红绸合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/1e769b3fd9f8ef03a942f9aa04d3e047_8595322021270284357.png,material
4419,织金红绸,【60级以上】镀金旅团掉落合成获得,在日光之下如同镀金的沙漠当中出生的遗民，偶尔会唱起含义已被遗忘的歌谣，赞美平等照耀大地的烈日，痛惜黄昏之末的余晖。在歌谣的终章反复出现的陌生词汇，据说是古老神明的名讳。据说，沙漠之王尚在时，子民们不敢直视太阳般的光辉，因而遮住了自己的双目。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/b06eb23178268d5debfe2258a74fdc5f_1956439646194485048.png,material
4420,藏雷野实,【0级以上】掣电树掉落,大地深处咆哮的能量急切地想要倾泻暴怒，于是不幸的藤蔓也沾染了狂躁的气息，挥舞着扭曲的枝条哀号，不知是想要让他人品尝雷火穿身的苦痛，还是挣扎着期待必至的末日。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/065752631b9b286a19e7567af0bb7b5b_2993632239076629704.png,material
4421,蕈王钩喙,【0级以上】翠翎恐蕈掉落,学者至今都觉得柔软的蕈兽演化出坚如磐石的钩喙是一个奇迹。在演化的终点线上，堪称华美的众蕈之王悠然踱步，时而长鸣，在向雨林中的万物昭告：哪怕再弱小再胆怯的生灵，也有可能成为未来的山林主人。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/f719c62978ca21fbfe534812180148bd_7560534021570557424.png,material
4422,生长碧翡,【75级以上】翠翎恐蕈挑战奖励炼金合成,「人们手握着手转圈。贤人与愚者，舞女与勇士，人偶与神像···「大家的欢舞里蕴藏着宇宙的一切。『生命』一直都是目的，『智慧』才是手段。」,暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/78b6bbdfd3480e0aca43747c89c38e61_5615799684083135041.png,material
4423,生长碧翡块,【60级以上】翠翎恐蕈挑战奖励炼金合成,「人们手握着手转圈。贤人与愚者，舞女与勇士，人偶与神像···」,【炼金】生长碧翡,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/ba512686e325b037d982153948b568cb_2087123105971347324.png,material
4424,生长碧翡断片,【40级以上】翠翎恐蕈挑战奖励炼金合成,暂无,【炼金】生长碧翡块,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/99724c403a9339063275be49f4e6857b_5169929359223233571.png,material
4779,破缺棱晶,元能构装体掉落星尘兑换,据说这些机械与同样来自沙海深处的「遗迹机关」不同，并不是作为歼灭与征服的使者被制造出来的。,【炼金】混浊棱晶,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/6276411/5397806ff92c914c8ea3aeaf9602b305_9214756204665921706.png,material
4782,导光四面体,0级以上半永恒统辖矩阵掉落,即使到今日，古老的机械也从未遗忘主人的梦与自己的职责：构筑一千座宫殿、统辖三千台机械、种下一万朵如今已经不再开放的花，为地上一切有灵者重现埋没在沙海中的「乐园」。即使荒漠的王者已经不再，梦想也因为深罪的低语而腐败；即使所有魔柱都完全折断、倒塌，原本受王青睐的巨兽隐入热砂的风暴中。,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/12a2ab088afc602e9ab3987d21b759d5_7736139000426854440.png,material
4783,混浊棱晶,40级以上元能构装体掉落星尘兑换合成获得,据说这些机械与同样来自沙海深处的「遗迹机关」不同，并不是作为歼灭与征服的使者被制造出来的。,【炼金】辉光棱晶合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/179e2b0df12c44716fc84e79254904c4_4391516794811523348.png,material
4785,辉光棱晶,60级以上元能构装体掉落合成获得,荒漠的王曾经做过一个梦，也做出过许多许诺。在荒漠的传说中，这些机械的造物原本是践行诺言的道具，如今也只有它们的机械记忆体中刻写着无人记得的梦与承诺吧。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/326a50dd3b9d1f4688968e6edf64444e_174781132651734756.png,material
4786,永续机芯,0级以上兆载永劫龙兽掉落,即使它所驱动的机体己经被推毁，仍在持续运转着。地上理应不存在无限持续的能源，关于「永动」的研究成果发表也大多被证伪。然而从这枚机芯可以看出，如今已经覆灭的文明曾经一度触及人所不能抵达的领域。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/e06d0abac93338de5a3eb43989875fa4_5776065185068513074.png,material
2326,鬼兜虫,野外采集,栖息在雷元素富集区域的奇异甲虫。与甲壳上宛如怒目而视的恶鬼之相相反，鬼兜虫其实非常温顺迟钝。在稻妻的民间故事中，说神明在为地上的种种动物分配领地时，厌恶纷争的鬼兜虫最先选择了雷元素富集的土地。在漫长的岁月中，进化出诡谲的图形以恫吓来犯者，进化出能放电的角来摒退掠食者。虽然穿着铠甲、顶着尖角，却是有灵万物中最不爱争斗的。,【锻造】雷之寻宝罗盘的素材【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/a126829ad59e8824363d7fd70547a1f8_4692274104524392548.png,material
745,慕风蘑菇,野外采集克罗丽丝【植物学家】购买,沐浴着和煦的风而生长的菌类，与风一样生生不息，滋养生命。,【角色突破】【锻造】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/391703697f11e4bb4ce136794238f6b2_2023961968160416927.png,material
754,石珀,野外采集长顺【商人】购买秋蔚【商人】购买,极纯的岩元素凝成的珍稀晶石，常与其他矿物伴生。也被称为「岩之心」。,【角色突破】【炼金】【锻造】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/279e9e12e3f2934b2b09ba7045608c70_7397635644633454344.png,material
746,塞西莉亚花,野外采集芙萝拉【花店】购买尘歌壶种植,名字与外形同等美丽的花朵，只生长在清冷且风急的高处，如同浪子一样真心难以触碰。,【角色突破】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/be2c8e19111a444a66a940124d3113e5_2386745222918792003.png,material
756,琉璃百合,野外采集小白【磨坊主】购买,极为古老的花卉。据说曾经遍布璃月大地，能将大地的记忆积攒成花期的芬芳。,【角色突破】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/70e9deaddfc2f39a71b8f4257001bc78_4247746153843528709.png,material
743,小灯草,野外采集芙萝拉【花店】购买,在夜间会隐隐散发辉光的野花。与其他食材一同烹饪能提升鲜味。,【角色突破】【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/4a2588721d3cd07d73999934282b794a_6782796073458573466.png,material
749,绝云椒椒,野外采集卯师傅【料理商店】购买,璃月地方特产的辛辣植物。只要闻到它的味道，身体就会变得炽热，渴求水分。,【角色突破】【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/3940a13368b69e064f7dda21fe63ceb2_1244274875828738376.png,material
751,清心,野外采集阿桂【不卜庐药师】购买,只生长在孤高石峰的通透白花。不愿接受平原的温暖与湿润，宁可在清冷的尖峰眺望远方。,【角色突破】【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/630ee579234eb0200969e5e9d9d46a16_8091821000397840344.png,material
753,琉璃袋,野外采集阿桂【不卜庐药师】购买菲尔戈黛特【望舒客栈】购买,拥有旺盛生命力的小花，传说朝下盛开的花姿是为了守住它的香气。,【角色突破】【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/babaaac4176c23ebf83e84c2da61bbf7_8054976531051468815.png,material
748,钩钩果,野外采集,带着钩刺的莓果，会挂在狼的毛皮上来迁徙。看见它时，仿佛能听见狼的凄嚎在林间回荡…,【角色突破】【制作】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/c8c0a50245bbb2608bf7b38b11e39a4a_3965007940127767275.png,material
750,霓裳花,野外采集菲尔戈黛特【望舒客栈】购买小白【磨坊主】购买,在璃月如霓云般盛放的妖红之花，能制成如水般顺滑的织物。,【角色突破】【制作】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/f90216e55d641d7a0b806ed100d79aa7_3446775402484995556.png,material
2612,珊瑚真珠,野外采集稻妻离岛 山城健太【正在征集店名的店主】购买须弥奥摩斯港 巴巴克【店长】购买,与海祇的珊瑚相伴而生的宝珠，散发着月光般的丝丝凉意。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/14b329077246e42db8b76d2efb61b630_532172194687858565.png,material
2613,天云草实,野外采集,生长在清籁岛的天云草结成的果实，贴在耳畔能听见微弱的电流声。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/5197b916b931e0e4c1c694e28b00b718_6788733073541165068.png,material
2169,海灵芝,野外采集；稻妻离岛小畑【渔夫】处购买,在某些特殊的海域中、岛屿上才会生长的特殊物种。虽然外形看起来像菌类，但其实是由软体生物分泌增生而成的。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/06/15/74192553/ab68e736cb1680cfe98fef21adbbfb73_8613373229910538610.jpg,material
752,夜泊石,野外采集石头【解翠行】购买,稀有的特质矿石，在静谧的暗夜里会幽幽地发光。据称是天地间奔流的元素在异变中凝聚成的珍奇宝石。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/f70c51d39c7da1b40370de615078bb19_6106335164052246339.png,material
755,星螺,野外采集博来【「万有铺子」老板】购买,随着海潮来到沙滩上的螺。将耳朵凑近空壳，能听见海充满思念的呼唤。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/5154948713b5418ea53f5511fec9b0a6_7227282419092764906.png,material
2331,鸣草,野外采集葵【「九十九物」店主】购买,即使在无风的日子里，亦会随雷鸣之声隐隐振动的植物。看起来像是花瓣的结构其实是叶片的延伸，保护着脆弱的花朵。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/4d4b304e272a2c99313932bd3b94c72d_6735008064485391911.png,material
4386,帕蒂沙兰,须弥城附近采集,圣洁而高贵的花卉，对生长环境的要求十分苛刻。花蕊经过加工后可以制成珍贵的香料。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/a919a09e0cf78ee36287120e21668269_66564613809065953.png,material
2882,幽灯蕈,野外采集推荐:鹤观采集,如同夜灯般微微发光的蘑菇，其中蕴含着不可思议的力量。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/10/12/4820086/31b83ace5f84d77e3b39a41666e9345f_5677215569704224959.png,material
4436,劫波莲,1.须弥山崖采集 2.恒纳兰那下方洞窟兰玛尼处购买,生长在山崖峭壁之上的攀援植物开出的花朵。被称为莲只是因为外形相似，本身和莲花并没有什么关系。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/4432a80bbdd744c839552c14b851dded_6323083465795835099.png,material
4438,树王圣体菇,善见地、道成林等地野外采集；须弥桓那兰那NPC兰玛尼处购买；须弥化城郭NPC阿什帕齐【「大厨」】处购买,如云海般层层叠叠生长的菌类，大多寄生于雨林深处的乔木之上，因此被须弥人视为树王遗德熏结而出的圣体。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/1445f1435563e0542512d5cc0a2a33f9_4095818768973336607.png,material
4439,月莲,须弥水域采集,生长于林中湿地，散发着同月亮一般皎洁光芒的花卉。只有在夜晚才会绽放。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/4809810eaf4ff7268b84c2a898538c80_7192220839477862407.png,material
2397,晶化骨髓,野外采集推荐：八酝岛采集,蕴含着「祟神」力量的晶体。治炼时加入这种物质的话，能极大地提高钢铁制品的强度与韧性。在稻妻，所谓的「祟神」即是神骸本身，也是神骸带来的怪象。传说中，产生晶化骨髓的那位魔神还没有成为崇神时，拥有许多名字，其中之一为远吕羽氏尊。远吕羽氏尊的身躯有如海对面陆地的海岸线一般长，声音如同只有暗之外海才能容纳的巨鲸一般悠扬。但在最后，却被连同八酝岛一齐斩断。,【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/22/15568211/c670bb1d6a5422b127ac42b8fc246981_6897622777095797105.png,material
742,风车菊,野外采集芙萝拉【花店】购买,喜好风的植物。对于崇信风、本身也如风一般爽朗自在的蒙德人而言，风车菊便是「看得见的风」。,【角色突破】【锻造】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/ae0f01b202a6b21a5873ca543fde61e3_3851694459179631210.png,material
744,蒲公英籽,野外采集卡琵莉亚【「远航之风」店主】购买,随风而行的细小种子。即使拔去了旅行的羽絮，其中也寄宿着远方的希望吧。,【角色突破】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/d0ccc26f23018c864f6958f093d4a445_5608725292349568081.png,material
2323,绯樱绣球,野外采集（雷）,从鸣神大社的神樱上飘落的花瓣，怀着稻妻大地的眷顾。,【角色突破】【烹饪】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/8bc0b981ae5570fa2b6a074321b3c9f5_6875090577011461690.png,material
747,落落莓,野外采集克罗丽丝【植物学家】购买尘歌壶种植,饱满透亮的莓果，在口中绽放出清甜的花香。在过去，守望风暴的人仅有的慰藉便是落落莓的甜蜜与对城市安宁的希望。,【角色突破】【制作】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/6e3b088750eae0a08eb55eb9cd1ff6e3_5343376061964786434.png,material
4429,须弥蔷薇,野外采集,明艳而深沉的紫色花卉，散发出使行人驻足的馥郁芬芳。虽然被称作蔷薇但其实严格来说应该算作玫瑰。,【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/c69750ee7c415edde97fa4c23418fe24_6973741713231966547.png,material
759,螃蟹,河岸湖泊海滩采集璃月港卯师傅【料理商店】、老孙【鱼贩】购买稻妻城志村勘兵卫【「志村屋」店主】、小畑【渔夫】购买,生活在近海区的甲壳类动物。细嫩鲜美的肉质，能够很容易地被加工成美味佳肴。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/b27f8e901c295bb135413af48c6c81c2_520276161188116576.png,material
783,兽肉,动物掉落；探索派遣；将【冷鲜肉】加工获得；杜拉夫【猎人首领】处购买,兽类的新鲜肉块。经过适当处理可以制成让人元气满满的美食。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/b07d1009135449d2d5d1d7f1e9cb3afb_6198080580064945083.png,material
784,禽肉,动物掉落探索派遣杜拉夫【猎人首领】购买,禽类的新鲜肉块。经过适当处理可以制成让人精神一振的佳肴。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/5a15553888b0bac74a5df94f61d53be3_1090187100477936348.png,material
790,盐,暂无,带有咸味的调味剂。只要在料理中准确把握[适量]的程度，就能让菜品产生质的提升。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/41026e8ba500be30b76c60e9d4002606_7145959321507212224.png,material
761,嘟嘟莲,河岸湖泊采集芙萝拉【花店】尘歌壶种植,生长在水边的花。花瓣经过烹制口感爽脆，清甜微苦。,【烹饪】【角色突破】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/fe11acc823d1873e5af68e6201272dcc_2906216872471585383.png,material
1052,莲蓬,河岸湖泊采集【探索派遣】璃月-遁玉陵卯师傅【料理商店】、阿桂【不卜庐药师】购买,璃月水生的泽芝，花开两株。一株盛放芳香，一株莲蓬清苦。据说能入药。,【烹饪】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/30/75795471/f857366dc50726719ec6e20057beabe0_8557836021154060527.png,material
3085,鳗肉,野外采集；稻妻离岛山城健太【正在征集店名的店主】处购买,陆鳗鳗的新鲜肉块，经过适当调理，可以做成极其鲜美的佳肴。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2021/11/05/10875381/aa30d2020d033811e15769dc3f771826_8844892842291854907.png,material
4674,秃秃豆,【兰巴德酒馆】购买,提瓦特常见的豆类作物。带有淡淡的香气，因食用方法多样而被各地民众广泛接受。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2022/09/04/80895453/e1f45234ade5283149b23d135048046d_3263500643095453203.png,material
4705,香辛料,由香辛果烹饪加工获得，加工原料【香辛果*2】须弥区域兰巴德【酒馆老板】、朱特【香料商人】、拉玛【香料商人】、阿什帕齐【「大厨」】、阿扎莱【商人】处购买,符合口味的调味剂。由干燥的香辛果加工而成。能为料理赋予多层次的风味，因而坊间有着是「万物皆可香辛料」的说法。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2022/09/05/80895453/e0535d2d770155770587845ff36cb22d_1576026470469567425.png,material
4795,枣椰,须弥沙漠绿洲采集,沙漠绿洲中的常绿乔木结出的果实。坚硬果皮下的果肉肉质绵厚，甘甜可口，对沙海子民而言是重要的食物来源。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/4ad20c4c99b79fa98e2095cc1d163076_1054828988536424634.jpg,material
758,松果,野外采集,富含油脂的肥美种子，并不会在松鼠的胃里长成参天大树。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/81ace87aaabf618022095fe556d38caf_673360530715612233.png,material
